account_id,customer_id,account_type,account_status,account_balance,open_date,branch_id
ACC0006245,CUST003290,Savings,Dormant,5106.12,2023-08-17,BR0079
ACC0006246,CUST002560,Line of Credit,Active,6079.8,2019-07-23,BR0062
ACC0006247,CUST004040,Chequing,Active,14117.08,2024-12-05,BR0062
ACC0006248,CUST001160,Savings,Active,3886.92,2021-09-22,BR0063
ACC0006249,CUST004892,Savings,Active,10268.8,2021-02-14,BR0071
ACC0006250,CUST004046,Chequing,Closed,6695.91,2024-09-29,BR0046
ACC0006251,CUST004277,Chequing,Active,9644.14,2025-10-21,BR0059
ACC0006252,CUST004671,Chequing,Active,8518.47,2022-03-25,BR0050
ACC0006253,CUST003120,Savings,Active,1320.11,2020-09-10,BR0036
ACC0006254,CUST002963,Chequing,Active,3825.11,2025-03-25,BR0047
ACC0006255,CUST004755,Savings,Active,4223.17,2021-07-18,BR0058
ACC0006256,CUST001282,Chequing,Active,3469.41,2025-04-01,BR0076
ACC0006257,CUST003509,Chequing,Active,4583.8,2021-07-10,BR0048
ACC0006258,CUST000108,Line of Credit,Active,7262.1,2021-02-12,BR0013
ACC0006259,CUST001268,Line of Credit,Active,11257.02,2020-10-15,BR0065
ACC0006260,CUST002148,Line of Credit,Active,2751.06,2025-12-14,BR0043
ACC0006261,CUST002161,Chequing,Active,6755.26,2026-05-17,BR0050
ACC0006262,CUST004216,Line of Credit,Active,7918.87,2021-10-10,BR0038
ACC0006263,CUST004806,Chequing,Active,12499.06,2024-01-26,BR0015
ACC0006264,CUST003579,Chequing,Active,15814.17,2021-10-24,BR0018
ACC0006265,CUST003649,Savings,Active,5895.04,2023-09-02,BR0020
ACC0006266,CUST001203,Line of Credit,Active,3523.23,2025-08-12,BR0096
ACC0006267,CUST002277,Savings,Active,8233.66,2021-08-20,BR0034
ACC0006268,CUST002763,Line of Credit,Closed,3637.13,2024-12-12,BR0095
ACC0006269,CUST002625,Savings,Active,7835.5,2018-08-06,BR0039
ACC0006270,CUST002060,Line of Credit,Closed,4090.57,2020-03-18,BR0088
ACC0006271,CUST004969,Chequing,Active,9011.67,2021-05-04,BR0071
ACC0006272,CUST002894,Chequing,Active,4279.35,2024-11-07,BR0002
ACC0006273,CUST004727,Line of Credit,Active,14989.63,2022-12-28,BR0033
ACC0006274,CUST004937,Savings,Active,6712.36,2025-06-27,BR0014
ACC0006275,CUST000001,Savings,Active,2141.93,2021-08-28,BR0098
ACC0006276,CUST002099,Savings,Active,11447.45,2026-02-15,BR0022
ACC0006277,CUST000085,Savings,Active,5951.12,2022-08-02,BR0080
ACC0006278,CUST000818,Savings,Active,9413.27,2020-08-05,BR0059
ACC0006279,CUST001785,Chequing,Active,11571.4,2024-05-07,BR0078
ACC0006280,CUST001010,Line of Credit,Active,6930.62,2021-12-06,BR0042
ACC0006281,CUST001239,Chequing,Active,2625.06,2019-09-04,BR0005
ACC0006282,CUST002119,Line of Credit,Active,7322.54,2025-09-14,BR0059
ACC0006283,CUST003544,Line of Credit,Active,13862.14,2026-02-20,BR0033
ACC0006284,CUST001267,Savings,Active,6285.71,2021-01-18,BR0007
ACC0006285,CUST003071,Savings,Active,8529.34,2022-01-08,BR0051
ACC0006286,CUST002303,Line of Credit,Active,3909.21,2024-08-21,BR0084
ACC0006287,CUST000821,Line of Credit,Active,2311.81,2018-09-18,BR0098
ACC0006288,CUST004592,Savings,Active,6029.12,2024-06-05,BR0028
ACC0006289,CUST003417,Savings,Active,6809.62,2022-04-25,BR0050
ACC0006290,CUST001269,Savings,Active,12355.06,2023-07-04,BR0018
ACC0006291,CUST001318,Savings,Active,7075.15,2018-04-22,BR0004
ACC0006292,CUST003344,Chequing,Active,11810.79,2023-07-24,BR0012
ACC0006293,CUST003305,Savings,Dormant,5054.83,2019-02-07,BR0023
ACC0006294,CUST004249,Savings,Active,2572.79,2022-12-15,BR0044
ACC0006295,CUST001777,Savings,Active,8813.78,2019-05-14,BR0043
ACC0006296,CUST003338,Line of Credit,Active,14696.59,2025-04-14,BR0005
ACC0006297,CUST001913,Savings,Active,4616.01,2018-06-19,BR0052
ACC0006298,CUST001052,Line of Credit,Active,9579.06,2018-04-11,BR0057
ACC0006299,CUST002819,Chequing,Active,9785.49,2021-07-30,BR0046
ACC0006300,CUST000328,Savings,Active,2330.09,2019-10-17,BR0066
ACC0006301,CUST002644,Line of Credit,Active,5868.48,2024-10-30,BR0027
ACC0006302,CUST001140,Line of Credit,Active,10037.31,2020-11-30,BR0048
ACC0006303,CUST000081,Chequing,Active,8217.31,2025-02-22,BR0001
ACC0006304,CUST003222,Line of Credit,Active,10041.65,2023-08-31,BR0053
ACC0006305,CUST002389,Line of Credit,Active,9093.29,2020-11-17,BR0027
ACC0006306,CUST000674,Savings,Dormant,6335.15,2021-09-03,BR0070
ACC0006307,CUST001643,Chequing,Active,6798.64,2020-06-03,BR0019
ACC0006308,CUST000598,Line of Credit,Active,12165.49,2025-01-25,BR0042
ACC0006309,CUST000728,Savings,Active,7314.71,2020-01-05,BR0036
ACC0006310,CUST004074,Savings,Active,4224.22,2024-11-06,BR0068
ACC0006311,CUST004244,Chequing,Active,5926.66,2018-07-14,BR0006
ACC0006312,CUST003354,Chequing,Active,8511.66,2019-09-20,BR0094
ACC0006313,CUST001405,Chequing,Active,11733.3,2019-02-11,BR0061
ACC0006314,CUST003928,Savings,Active,2291.99,2024-10-02,BR0027
ACC0006315,CUST002147,Chequing,Active,5733.32,2022-07-15,BR0059
ACC0006316,CUST002780,Line of Credit,Active,11235.58,2025-08-21,BR0011
ACC0006317,CUST001870,Savings,Active,3877.15,2022-03-01,BR0007
ACC0006318,CUST003119,Chequing,Active,3889.56,2018-06-30,BR0082
ACC0006319,CUST001022,Chequing,Active,6749.77,2025-07-03,BR0033
ACC0006320,CUST001648,Savings,Active,2163.85,2024-12-27,BR0043
ACC0006321,CUST003529,Line of Credit,Active,16928.8,2023-11-26,BR0058
ACC0006322,CUST001155,Line of Credit,Active,8449.61,2022-09-09,BR0094
ACC0006323,CUST001432,Line of Credit,Active,9558.77,2021-04-25,BR0046
ACC0006324,CUST000051,Chequing,Active,12640.16,2025-06-19,BR0042
ACC0006325,CUST000655,Chequing,Active,22279.56,2026-05-14,BR0096
ACC0006326,CUST004025,Savings,Active,6348.84,2025-11-13,BR0006
ACC0006327,CUST000135,Savings,Active,2269.86,2020-10-20,BR0023
ACC0006328,CUST001941,Line of Credit,Active,8016.22,2018-09-06,BR0095
ACC0006329,CUST000208,Chequing,Active,4037.6,2019-06-16,BR0044
ACC0006330,CUST000667,Chequing,Active,3067.45,2023-07-20,BR0012
ACC0006331,CUST001507,Savings,Active,4906.07,2023-06-08,BR0031
ACC0006332,CUST003266,Savings,Active,6275.34,2024-05-30,BR0052
ACC0006333,CUST004830,Line of Credit,Active,12768.85,2023-08-03,BR0044
ACC0006334,CUST000007,Line of Credit,Dormant,17178.3,2023-12-29,BR0060
ACC0006335,CUST002037,Line of Credit,Active,3349.6,2021-06-08,BR0055
ACC0006336,CUST004524,Line of Credit,Closed,5132.81,2022-07-01,BR0055
ACC0006337,CUST000161,Line of Credit,Active,9311.64,2023-01-26,BR0064
ACC0006338,CUST002163,Chequing,Active,10061.83,2025-10-10,BR0036
ACC0006339,CUST001488,Chequing,Active,3613.62,2025-01-21,BR0044
ACC0006340,CUST004207,Savings,Active,11246.09,2021-10-11,BR0043
ACC0006341,CUST002144,Savings,Active,4210.89,2019-12-25,BR0021
ACC0006342,CUST003078,Savings,Active,3515.88,2021-06-25,BR0094
ACC0006343,CUST003437,Savings,Active,9083.52,2018-11-23,BR0029
ACC0006344,CUST002254,Chequing,Active,12964.33,2020-11-19,BR0034
ACC0006345,CUST001571,Line of Credit,Active,8014.72,2025-01-29,BR0098
ACC0006346,CUST003581,Line of Credit,Active,7239.28,2018-04-10,BR0096
ACC0006347,CUST002439,Chequing,Active,6350.01,2019-09-24,BR0032
ACC0006348,CUST000524,Savings,Active,6998.02,2023-12-21,BR0037
ACC0006349,CUST001752,Line of Credit,Active,5825.11,2020-09-03,BR0028
ACC0006350,CUST004190,Line of Credit,Active,9239.26,2023-01-29,BR0020
ACC0006351,CUST003433,Chequing,Active,7001.64,2022-05-14,BR0057
ACC0006352,CUST003822,Line of Credit,Active,21515.63,2019-12-24,BR0094
ACC0006353,CUST000095,Savings,Active,8209.48,2021-10-24,BR0077
ACC0006354,CUST000139,Chequing,Active,5831.83,2019-03-08,BR0059
ACC0006355,CUST000546,Chequing,Active,3382.99,2026-05-16,BR0061
ACC0006356,CUST003087,Line of Credit,Active,3681.86,2022-12-19,BR0013
ACC0006357,CUST001111,Line of Credit,Active,8411.9,2025-03-03,BR0084
ACC0006358,CUST000651,Chequing,Active,4741.05,2021-07-31,BR0079
ACC0006359,CUST003932,Line of Credit,Active,7459.28,2026-02-10,BR0051
ACC0006360,CUST000603,Line of Credit,Active,13389.34,2025-05-03,BR0096
ACC0006361,CUST003009,Savings,Active,2926.37,2022-08-22,BR0054
ACC0006362,CUST002500,Line of Credit,Active,6070.61,2021-02-08,BR0056
ACC0006363,CUST003916,Savings,Active,1066.2,2020-08-19,BR0066
ACC0006364,CUST002923,Savings,Active,2340.25,2025-07-22,BR0026
ACC0006365,CUST000563,Savings,Active,7631.82,2018-10-12,BR0067
ACC0006366,CUST004783,Savings,Active,2531.24,2021-07-17,BR0097
ACC0006367,CUST002475,Savings,Dormant,2876.31,2020-12-07,BR0058
ACC0006368,CUST003147,Line of Credit,Active,16094.54,2025-09-28,BR0048
ACC0006369,CUST000459,Chequing,Active,4438.81,2025-02-23,BR0007
ACC0006370,CUST000473,Line of Credit,Active,3510.48,2026-04-04,BR0093
ACC0006371,CUST001399,Savings,Active,13337.95,2022-05-30,BR0069
ACC0006372,CUST000813,Chequing,Active,3491.67,2024-03-20,BR0088
ACC0006373,CUST001853,Chequing,Active,8130.54,2020-11-14,BR0097
ACC0006374,CUST003426,Chequing,Active,8268.67,2025-09-26,BR0081
ACC0006375,CUST003767,Line of Credit,Active,10828.28,2018-11-25,BR0038
ACC0006376,CUST003233,Line of Credit,Active,3117.09,2020-10-01,BR0089
ACC0006377,CUST004483,Chequing,Active,3865.19,2024-11-21,BR0046
ACC0006378,CUST002367,Savings,Active,4473.87,2020-04-01,BR0028
ACC0006379,CUST000414,Savings,Active,3983.6,2025-07-18,BR0060
ACC0006380,CUST002011,Line of Credit,Closed,10419.5,2024-07-12,BR0089
ACC0006381,CUST001415,Chequing,Active,8276.81,2022-03-29,BR0009
ACC0006382,CUST003917,Savings,Active,9026.25,2023-02-05,BR0097
ACC0006383,CUST000792,Chequing,Active,2249.73,2023-12-05,BR0067
ACC0006384,CUST002470,Line of Credit,Active,7517.37,2020-08-27,BR0009
ACC0006385,CUST003974,Savings,Closed,14548.94,2020-11-18,BR0098
ACC0006386,CUST004729,Line of Credit,Active,19977.97,2022-10-30,BR0024
ACC0006387,CUST002641,Chequing,Active,4961.3,2018-12-05,BR0032
ACC0006388,CUST000811,Line of Credit,Active,10959.85,2018-10-16,BR0033
ACC0006389,CUST000601,Chequing,Active,3931.59,2020-08-06,BR0015
ACC0006390,CUST004381,Line of Credit,Active,2315.23,2025-12-02,BR0095
ACC0006391,CUST000960,Savings,Active,2422.84,2020-10-24,BR0015
ACC0006392,CUST003816,Line of Credit,Active,13452.72,2018-08-06,BR0081
ACC0006393,CUST002400,Savings,Active,5196.96,2019-12-15,BR0082
ACC0006394,CUST000625,Savings,Active,4567.58,2019-09-10,BR0066
ACC0006395,CUST004017,Chequing,Active,10210.32,2022-11-20,BR0048
ACC0006396,CUST001316,Chequing,Active,2803.25,2024-05-03,BR0057
ACC0006397,CUST002522,Chequing,Active,8791.8,2024-07-06,BR0037
ACC0006398,CUST001184,Line of Credit,Active,5820.2,2023-08-30,BR0017
ACC0006399,CUST000401,Savings,Active,18911.91,2021-11-27,BR0068
ACC0006400,CUST003498,Chequing,Closed,5105.41,2020-07-04,BR0100
ACC0006401,CUST002781,Chequing,Active,6097.73,2026-03-02,BR0025
ACC0006402,CUST000126,Chequing,Active,2397.35,2021-11-11,BR0083
ACC0006403,CUST001144,Chequing,Active,20556.42,2020-06-23,BR0038
ACC0006404,CUST000623,Line of Credit,Active,5328.73,2023-08-02,BR0017
ACC0006405,CUST004230,Chequing,Active,16517.9,2020-06-02,BR0058
ACC0006406,CUST001132,Savings,Active,1891.69,2019-09-26,BR0022
ACC0006407,CUST003881,Savings,Active,7858.04,2021-04-24,BR0021
ACC0006408,CUST003235,Savings,Active,19334.13,2023-02-07,BR0007
ACC0006409,CUST004232,Line of Credit,Active,4447.34,2021-11-18,BR0075
ACC0006410,CUST002573,Savings,Active,7547.43,2021-01-29,BR0083
ACC0006411,CUST000914,Savings,Active,13709.16,2025-06-13,BR0089
ACC0006412,CUST004165,Line of Credit,Dormant,5375.08,2021-08-28,BR0047
ACC0006413,CUST001968,Chequing,Active,2339.02,2022-04-02,BR0023
ACC0006414,CUST001789,Chequing,Active,4883.51,2019-03-13,BR0034
ACC0006415,CUST001958,Line of Credit,Active,7921.19,2018-11-27,BR0051
ACC0006416,CUST001854,Line of Credit,Active,7867.58,2020-05-28,BR0015
ACC0006417,CUST002200,Chequing,Active,9889.85,2020-11-23,BR0055
ACC0006418,CUST002327,Savings,Dormant,3817.38,2021-06-21,BR0069
ACC0006419,CUST003461,Savings,Active,18483.47,2021-04-17,BR0063
ACC0006420,CUST003615,Savings,Active,3903.87,2023-05-15,BR0063
ACC0006421,CUST001014,Line of Credit,Active,6997.74,2024-06-19,BR0017
ACC0006422,CUST003882,Line of Credit,Active,8092.04,2023-06-30,BR0076
ACC0006423,CUST001022,Chequing,Active,7638.4,2024-08-16,BR0049
ACC0006424,CUST001372,Chequing,Closed,3132.45,2020-09-27,BR0014
ACC0006425,CUST002029,Savings,Active,13895.81,2019-05-26,BR0039
ACC0006426,CUST003417,Line of Credit,Active,4734.01,2022-08-13,BR0062
ACC0006427,CUST001716,Line of Credit,Dormant,8515.79,2022-05-08,BR0087
ACC0006428,CUST002338,Chequing,Active,7505.32,2019-03-01,BR0018
ACC0006429,CUST004021,Chequing,Active,7486.26,2022-07-30,BR0016
ACC0006430,CUST002170,Chequing,Active,2191.48,2025-07-15,BR0055
ACC0006431,CUST000812,Chequing,Active,4478.46,2022-11-27,BR0078
ACC0006432,CUST000499,Savings,Active,8467.91,2020-12-20,BR0008
ACC0006433,CUST000177,Chequing,Active,2283.63,2024-07-09,BR0087
ACC0006434,CUST002244,Savings,Active,5805.14,2019-11-11,BR0038
ACC0006435,CUST003633,Line of Credit,Active,7111.16,2026-02-22,BR0092
ACC0006436,CUST003296,Chequing,Active,9609.39,2022-06-16,BR0071
ACC0006437,CUST003129,Chequing,Active,7021.75,2018-05-26,BR0030
ACC0006438,CUST001370,Line of Credit,Active,5924.24,2025-06-18,BR0075
ACC0006439,CUST000663,Savings,Active,7716.72,2018-06-05,BR0035
ACC0006440,CUST003562,Savings,Active,5700.48,2020-10-29,BR0051
ACC0006441,CUST004617,Line of Credit,Active,3726.02,2024-10-23,BR0033
ACC0006442,CUST000325,Savings,Active,4849.42,2019-03-12,BR0037
ACC0006443,CUST001375,Chequing,Dormant,8405.03,2024-09-17,BR0005
ACC0006444,CUST001331,Line of Credit,Active,5956.4,2023-12-27,BR0028
ACC0006445,CUST004370,Chequing,Active,23886.53,2018-10-20,BR0077
ACC0006446,CUST001402,Savings,Active,3036.18,2024-08-13,BR0044
ACC0006447,CUST002517,Line of Credit,Active,8251.06,2024-09-24,BR0098
ACC0006448,CUST004751,Line of Credit,Dormant,9027.19,2020-08-07,BR0071
ACC0006449,CUST001784,Chequing,Active,6920.25,2022-03-07,BR0053
ACC0006450,CUST001302,Line of Credit,Active,5471.86,2022-06-23,BR0100
ACC0006451,CUST004247,Line of Credit,Active,6576.44,2018-07-17,BR0001
ACC0006452,CUST002211,Line of Credit,Active,6603.4,2020-11-25,BR0059
ACC0006453,CUST004373,Savings,Active,15449.1,2018-09-09,BR0082
ACC0006454,CUST004408,Line of Credit,Active,1760.03,2022-07-21,BR0015
ACC0006455,CUST000697,Chequing,Active,3665.27,2019-09-15,BR0023
ACC0006456,CUST004860,Savings,Active,7747.42,2020-08-11,BR0080
ACC0006457,CUST002966,Savings,Active,11944.42,2019-11-06,BR0019
ACC0006458,CUST001273,Savings,Active,3822.24,2019-11-02,BR0081
ACC0006459,CUST000143,Line of Credit,Active,3180.49,2020-03-24,BR0054
ACC0006460,CUST003492,Chequing,Active,6102.5,2022-07-09,BR0092
ACC0006461,CUST002230,Chequing,Dormant,3683.1,2022-04-20,BR0099
ACC0006462,CUST003672,Savings,Active,6130.41,2020-12-30,BR0073
ACC0006463,CUST003425,Line of Credit,Active,3732.08,2024-07-05,BR0070
ACC0006464,CUST003546,Line of Credit,Active,9699.29,2024-06-03,BR0021
ACC0006465,CUST000251,Savings,Active,3803.16,2019-11-04,BR0018
ACC0006466,CUST002666,Savings,Active,2017.01,2019-11-19,BR0070
ACC0006467,CUST001490,Line of Credit,Active,9719.19,2021-01-16,BR0054
ACC0006468,CUST003806,Savings,Active,6660.25,2021-05-18,BR0037
ACC0006469,CUST000340,Savings,Dormant,5106.07,2025-07-26,BR0064
ACC0006470,CUST002053,Chequing,Active,5198.71,2022-02-02,BR0030
ACC0006471,CUST004389,Savings,Dormant,7120.71,2019-02-15,BR0044
ACC0006472,CUST001101,Savings,Active,3186.93,2024-06-20,BR0039
ACC0006473,CUST000872,Savings,Active,2532.26,2019-03-12,BR0009
ACC0006474,CUST003808,Savings,Active,3796.12,2018-11-11,BR0005
ACC0006475,CUST002561,Line of Credit,Active,5483.93,2023-09-19,BR0094
ACC0006476,CUST003430,Chequing,Active,3595.1,2022-10-06,BR0050
ACC0006477,CUST001465,Chequing,Active,15398.49,2021-10-06,BR0013
ACC0006478,CUST000784,Savings,Active,3797.44,2025-01-31,BR0096
ACC0006479,CUST003160,Savings,Active,6815.88,2022-02-09,BR0089
ACC0006480,CUST001125,Savings,Active,8714.79,2019-06-18,BR0049
ACC0006481,CUST000914,Savings,Active,12805.05,2025-10-24,BR0023
ACC0006482,CUST001846,Chequing,Active,16753.62,2023-06-21,BR0021
ACC0006483,CUST001255,Chequing,Active,20382.52,2020-05-30,BR0006
ACC0006484,CUST000557,Savings,Active,12456.24,2025-12-21,BR0076
ACC0006485,CUST000816,Line of Credit,Active,11383.88,2021-03-02,BR0067
ACC0006486,CUST002924,Chequing,Active,3332.36,2022-11-06,BR0085
ACC0006487,CUST003754,Line of Credit,Active,9011.48,2025-09-01,BR0093
ACC0006488,CUST000629,Chequing,Active,5672.52,2020-02-18,BR0029
ACC0006489,CUST002200,Line of Credit,Active,5709.25,2026-04-25,BR0075
ACC0006490,CUST001649,Savings,Active,5125.82,2020-05-17,BR0040
ACC0006491,CUST004321,Chequing,Active,3281.73,2025-01-12,BR0069
ACC0006492,CUST002980,Savings,Active,4616.27,2023-07-11,BR0046
ACC0006493,CUST001759,Savings,Active,3664.42,2024-08-29,BR0084
ACC0006494,CUST003037,Savings,Active,1760.81,2026-05-22,BR0096
ACC0006495,CUST001589,Line of Credit,Active,13913.06,2022-02-13,BR0020
ACC0006496,CUST004476,Line of Credit,Active,6733.05,2023-05-03,BR0038
ACC0006497,CUST003092,Savings,Active,6898.68,2024-01-28,BR0010
ACC0006498,CUST001089,Line of Credit,Active,6366.01,2025-05-16,BR0085
ACC0006499,CUST001734,Savings,Active,11904.74,2023-10-09,BR0016
ACC0006500,CUST002239,Line of Credit,Active,7280.63,2020-10-30,BR0061
ACC0006501,CUST001581,Line of Credit,Active,14164.97,2025-05-05,BR0001
ACC0006502,CUST002788,Chequing,Active,9535.95,2025-05-17,BR0027
ACC0006503,CUST001477,Line of Credit,Active,4115.98,2019-11-28,BR0059
ACC0006504,CUST001091,Savings,Active,12974.98,2021-02-22,BR0076
ACC0006505,CUST001660,Savings,Active,8059.22,2021-09-02,BR0071
ACC0006506,CUST000676,Savings,Active,6277.8,2022-07-30,BR0079
ACC0006507,CUST001988,Chequing,Active,11132.17,2024-09-03,BR0024
ACC0006508,CUST004358,Chequing,Active,6777.55,2019-10-10,BR0052
ACC0006509,CUST000203,Savings,Active,10011.21,2025-01-12,BR0070
ACC0006510,CUST000674,Chequing,Active,2937.64,2024-05-17,BR0095
ACC0006511,CUST001524,Line of Credit,Active,6868.08,2019-09-11,BR0017
ACC0006512,CUST002297,Savings,Active,4298.65,2024-05-20,BR0037
ACC0006513,CUST004819,Chequing,Active,19985.75,2023-06-26,BR0049
ACC0006514,CUST001796,Savings,Dormant,13620.54,2021-01-21,BR0082
ACC0006515,CUST002647,Savings,Active,7540.92,2021-11-01,BR0084
ACC0006516,CUST000635,Chequing,Active,12921.21,2023-09-02,BR0053
ACC0006517,CUST001218,Line of Credit,Active,4349.28,2020-11-19,BR0070
ACC0006518,CUST003366,Savings,Active,4986.62,2023-12-16,BR0039
ACC0006519,CUST002242,Savings,Active,1497.45,2024-09-13,BR0071
ACC0006520,CUST003824,Line of Credit,Active,9718.97,2020-01-05,BR0089
ACC0006521,CUST002688,Line of Credit,Active,1367.56,2018-06-21,BR0019
ACC0006522,CUST004530,Savings,Active,4666.99,2022-02-09,BR0026
ACC0006523,CUST003593,Line of Credit,Active,2873.52,2018-10-29,BR0029
ACC0006524,CUST000107,Line of Credit,Active,11740.98,2021-04-28,BR0056
ACC0006525,CUST004469,Line of Credit,Active,18901.33,2024-12-26,BR0020
ACC0006526,CUST001376,Savings,Active,10614.6,2024-10-26,BR0026
ACC0006527,CUST003247,Savings,Active,9570.04,2021-09-15,BR0099
ACC0006528,CUST000227,Line of Credit,Active,7591.46,2018-12-27,BR0010
ACC0006529,CUST000654,Chequing,Active,7203.42,2023-08-11,BR0042
ACC0006530,CUST000168,Chequing,Dormant,3856.99,2023-12-27,BR0045
ACC0006531,CUST000805,Chequing,Active,2221.88,2018-11-27,BR0045
ACC0006532,CUST004975,Line of Credit,Active,7113.9,2021-04-11,BR0081
ACC0006533,CUST001879,Line of Credit,Active,8120.64,2021-09-17,BR0064
ACC0006534,CUST000246,Line of Credit,Active,8090.7,2020-01-04,BR0084
ACC0006535,CUST002474,Chequing,Active,8780.15,2020-04-23,BR0095
ACC0006536,CUST000497,Chequing,Active,10139.8,2024-10-25,BR0067
ACC0006537,CUST003945,Chequing,Active,6931.58,2023-10-09,BR0001
ACC0006538,CUST001684,Line of Credit,Active,3607.82,2022-08-22,BR0032
ACC0006539,CUST001585,Line of Credit,Active,8609.48,2025-07-04,BR0099
ACC0006540,CUST001418,Chequing,Active,9779.27,2019-10-10,BR0009
ACC0006541,CUST001767,Line of Credit,Active,5542.36,2020-06-15,BR0085
ACC0006542,CUST002931,Chequing,Active,9798.3,2026-02-27,BR0065
ACC0006543,CUST004253,Line of Credit,Active,7159.43,2022-04-21,BR0064
ACC0006544,CUST002342,Savings,Active,3258.52,2021-06-15,BR0001
ACC0006545,CUST002845,Chequing,Active,22493.78,2020-03-19,BR0051
ACC0006546,CUST001432,Savings,Active,5370.18,2022-09-12,BR0087
ACC0006547,CUST001110,Chequing,Dormant,3428.59,2019-10-13,BR0007
ACC0006548,CUST003405,Savings,Active,4269.25,2019-02-11,BR0049
ACC0006549,CUST004012,Line of Credit,Active,1077.86,2021-01-07,BR0043
ACC0006550,CUST002487,Chequing,Active,5646.56,2024-03-27,BR0011
ACC0006551,CUST005000,Savings,Active,14013.2,2022-02-17,BR0060
ACC0006552,CUST004862,Savings,Active,7521.67,2019-01-09,BR0047
ACC0006553,CUST004840,Chequing,Active,4004.47,2024-10-26,BR0036
ACC0006554,CUST001935,Savings,Active,6490.47,2024-04-03,BR0014
ACC0006555,CUST004350,Chequing,Active,1504.57,2018-06-17,BR0100
ACC0006556,CUST001582,Chequing,Dormant,6525.55,2019-11-11,BR0019
ACC0006557,CUST002628,Savings,Active,5459.57,2019-03-27,BR0050
ACC0006558,CUST001965,Chequing,Active,11325.65,2023-04-10,BR0033
ACC0006559,CUST001970,Line of Credit,Active,8177.04,2021-08-07,BR0006
ACC0006560,CUST003942,Chequing,Active,3539.77,2025-02-08,BR0056
ACC0006561,CUST001898,Line of Credit,Active,11146.31,2019-10-16,BR0015
ACC0006562,CUST000881,Line of Credit,Active,13273.17,2022-01-24,BR0012
ACC0006563,CUST004327,Savings,Active,8330.27,2024-01-17,BR0022
ACC0006564,CUST004084,Line of Credit,Active,5811.76,2025-11-22,BR0063
ACC0006565,CUST004440,Chequing,Active,4763.12,2021-06-29,BR0052
ACC0006566,CUST002915,Chequing,Active,15794.46,2022-01-14,BR0085
ACC0006567,CUST003891,Chequing,Active,7950.92,2023-12-23,BR0069
ACC0006568,CUST001693,Line of Credit,Active,7060.96,2020-02-28,BR0075
ACC0006569,CUST001364,Savings,Active,3031.57,2020-01-01,BR0016
ACC0006570,CUST001006,Chequing,Active,3777.67,2021-11-12,BR0002
ACC0006571,CUST000893,Savings,Active,2469.62,2024-01-25,BR0002
ACC0006572,CUST004752,Savings,Active,5761.46,2024-03-29,BR0013
ACC0006573,CUST003710,Savings,Active,4697.08,2025-12-11,BR0044
ACC0006574,CUST004058,Savings,Active,7265.1,2020-03-21,BR0048
ACC0006575,CUST000272,Line of Credit,Active,12328.54,2018-09-05,BR0004
ACC0006576,CUST003774,Chequing,Active,9830.2,2019-06-16,BR0004
ACC0006577,CUST000205,Savings,Active,10948.98,2025-02-07,BR0082
ACC0006578,CUST001284,Chequing,Active,12155.2,2022-02-17,BR0039
ACC0006579,CUST004764,Chequing,Active,3984.82,2020-06-27,BR0023
ACC0006580,CUST000378,Savings,Closed,5193.81,2022-02-01,BR0054
ACC0006581,CUST000650,Savings,Active,4749.12,2021-05-17,BR0066
ACC0006582,CUST004676,Savings,Active,10122.04,2024-06-21,BR0074
ACC0006583,CUST004843,Chequing,Active,2963.01,2024-01-10,BR0055
ACC0006584,CUST003632,Line of Credit,Active,14386.43,2025-10-04,BR0051
ACC0006585,CUST000686,Savings,Active,5071.04,2021-11-19,BR0083
ACC0006586,CUST004685,Line of Credit,Active,3108.76,2021-09-10,BR0098
ACC0006587,CUST001636,Savings,Active,5205.78,2025-11-29,BR0059
ACC0006588,CUST001228,Savings,Active,5425.59,2019-02-15,BR0025
ACC0006589,CUST002468,Line of Credit,Active,5912.75,2022-07-19,BR0026
ACC0006590,CUST003847,Savings,Active,6078.15,2021-02-10,BR0043
ACC0006591,CUST002624,Savings,Dormant,12092.41,2024-06-19,BR0080
ACC0006592,CUST001453,Chequing,Active,8033.82,2019-02-15,BR0022
ACC0006593,CUST003641,Savings,Active,3081.47,2022-11-12,BR0068
ACC0006594,CUST004227,Savings,Active,5357.38,2023-03-30,BR0100
ACC0006595,CUST002545,Line of Credit,Active,4659.04,2018-05-29,BR0030
ACC0006596,CUST001350,Chequing,Active,6885.14,2019-01-10,BR0018
ACC0006597,CUST001802,Savings,Active,6313.21,2022-10-18,BR0082
ACC0006598,CUST003038,Line of Credit,Active,16875.73,2021-04-07,BR0050
ACC0006599,CUST000110,Chequing,Closed,10921.69,2024-06-27,BR0081
ACC0006600,CUST000601,Line of Credit,Active,9295.71,2025-08-06,BR0073
ACC0006601,CUST004104,Chequing,Dormant,1400.77,2021-07-03,BR0017
ACC0006602,CUST000707,Savings,Active,10676.52,2018-05-28,BR0064
ACC0006603,CUST003402,Line of Credit,Active,1832.38,2019-06-07,BR0066
ACC0006604,CUST004579,Line of Credit,Active,4936.6,2024-01-16,BR0088
ACC0006605,CUST001807,Savings,Active,5341.49,2021-12-18,BR0081
ACC0006606,CUST000648,Chequing,Active,11832.99,2019-05-15,BR0011
ACC0006607,CUST000058,Line of Credit,Active,3450.43,2020-10-30,BR0065
