card_id,customer_id,account_id,card_type,card_status,credit_limit,issue_date
CARD0000988,CUST000588,ACC0000512,Cash Back,Active,1000.0,2022-02-25
CARD0000989,CUST002010,ACC0000790,Visa Infinite,Active,5000.0,2024-08-28
CARD0000990,CUST003977,ACC0006162,Cash Back,Active,20000.0,2022-07-30
CARD0000991,CUST000538,ACC0007768,Visa Classic,Active,15000.0,2024-09-06
CARD0000992,CUST004690,ACC0007982,Travel Rewards,Closed,15000.0,2025-05-03
CARD0000993,CUST003313,ACC0001917,Visa Classic,Active,20000.0,2025-09-04
CARD0000994,CUST000088,ACC0001644,Visa Classic,Blocked,1000.0,2024-04-30
CARD0000995,CUST001982,ACC0007590,Visa Infinite,Active,7500.0,2021-10-29
CARD0000996,CUST004690,ACC0002949,Visa Infinite,Active,20000.0,2024-11-06
CARD0000997,CUST003723,ACC0004196,Visa Infinite,Active,15000.0,2026-02-05
CARD0000998,CUST001195,ACC0006886,Visa Infinite,Active,20000.0,2024-10-13
CARD0000999,CUST003163,ACC0002765,Travel Rewards,Active,2500.0,2023-03-30
CARD0001000,CUST002069,ACC0006662,Cash Back,Active,15000.0,2023-12-23
CARD0001001,CUST000242,ACC0002645,Travel Rewards,Active,10000.0,2022-04-11
CARD0001002,CUST003278,ACC0006060,Visa Classic,Active,2500.0,2023-09-11
CARD0001003,CUST001006,ACC0001560,Cash Back,Active,7500.0,2021-11-17
CARD0001004,CUST001936,ACC0005286,Visa Classic,Active,10000.0,2025-02-25
CARD0001005,CUST001112,ACC0003246,Visa Classic,Active,7500.0,2022-04-15
CARD0001006,CUST002046,ACC0004971,Travel Rewards,Closed,5000.0,2025-04-24
CARD0001007,CUST003320,ACC0007051,Visa Infinite,Active,15000.0,2023-02-13
CARD0001008,CUST001885,ACC0006004,Visa Classic,Active,2500.0,2023-05-19
CARD0001009,CUST002237,ACC0005122,Cash Back,Active,15000.0,2025-08-14
CARD0001010,CUST001079,ACC0003817,Visa Classic,Active,2500.0,2025-11-25
CARD0001011,CUST003600,ACC0005818,Visa Infinite,Active,5000.0,2025-03-18
CARD0001012,CUST001193,ACC0002693,Travel Rewards,Active,10000.0,2023-05-28
CARD0001013,CUST004347,ACC0006885,Visa Classic,Active,5000.0,2026-01-05
CARD0001014,CUST000204,ACC0005817,Visa Infinite,Active,1000.0,2025-09-19
CARD0001015,CUST003462,ACC0004363,Cash Back,Active,7500.0,2023-01-25
CARD0001016,CUST004463,ACC0006772,Visa Classic,Active,15000.0,2024-08-16
CARD0001017,CUST000519,ACC0007811,Cash Back,Active,15000.0,2026-04-27
CARD0001018,CUST002573,ACC0006410,Travel Rewards,Closed,15000.0,2026-04-03
CARD0001019,CUST002825,ACC0005675,Cash Back,Active,2500.0,2022-07-05
CARD0001020,CUST003815,ACC0001884,Travel Rewards,Active,1000.0,2025-07-07
CARD0001021,CUST003957,ACC0000074,Visa Infinite,Active,20000.0,2021-09-30
CARD0001022,CUST001227,ACC0003492,Visa Classic,Active,15000.0,2022-12-28
CARD0001023,CUST002995,ACC0001260,Travel Rewards,Active,7500.0,2022-10-29
CARD0001024,CUST003297,ACC0001336,Visa Classic,Active,20000.0,2022-10-27
CARD0001025,CUST001571,ACC0006345,Visa Infinite,Active,5000.0,2025-12-24
CARD0001026,CUST004730,ACC0004499,Travel Rewards,Closed,7500.0,2023-08-31
CARD0001027,CUST003136,ACC0002514,Cash Back,Active,20000.0,2025-03-18
CARD0001028,CUST004892,ACC0007351,Travel Rewards,Active,2500.0,2022-03-19
CARD0001029,CUST000097,ACC0003406,Visa Infinite,Active,15000.0,2021-12-27
CARD0001030,CUST004737,ACC0005618,Travel Rewards,Active,10000.0,2024-08-13
CARD0001031,CUST001893,ACC0002499,Travel Rewards,Active,7500.0,2022-05-02
CARD0001032,CUST001253,ACC0001624,Travel Rewards,Active,1000.0,2023-01-03
CARD0001033,CUST001323,ACC0002305,Visa Infinite,Active,20000.0,2023-09-28
CARD0001034,CUST000748,ACC0003551,Travel Rewards,Active,2500.0,2025-03-24
CARD0001035,CUST000503,ACC0001418,Cash Back,Active,20000.0,2022-01-05
CARD0001036,CUST000110,ACC0000032,Travel Rewards,Active,2500.0,2023-06-30
CARD0001037,CUST001466,ACC0002944,Visa Classic,Active,5000.0,2021-12-26
CARD0001038,CUST004493,ACC0003078,Visa Infinite,Active,10000.0,2022-01-10
CARD0001039,CUST000051,ACC0006324,Travel Rewards,Blocked,5000.0,2023-01-31
CARD0001040,CUST004810,ACC0000169,Visa Infinite,Active,2500.0,2023-04-12
CARD0001041,CUST001401,ACC0006100,Visa Classic,Closed,20000.0,2024-03-07
CARD0001042,CUST000408,ACC0006774,Visa Classic,Active,2500.0,2024-07-11
CARD0001043,CUST000745,ACC0005611,Cash Back,Active,7500.0,2022-04-23
CARD0001044,CUST000726,ACC0007502,Visa Classic,Active,1000.0,2023-09-21
CARD0001045,CUST003860,ACC0001927,Visa Infinite,Active,5000.0,2025-08-23
CARD0001046,CUST003785,ACC0002089,Visa Classic,Active,2500.0,2024-10-31
CARD0001047,CUST001935,ACC0006554,Visa Classic,Active,5000.0,2023-08-06
CARD0001048,CUST004103,ACC0002496,Visa Infinite,Active,2500.0,2023-08-23
CARD0001049,CUST001072,ACC0005988,Visa Classic,Active,7500.0,2021-08-19
CARD0001050,CUST000985,ACC0003296,Visa Infinite,Active,10000.0,2022-02-12
CARD0001051,CUST001985,ACC0001403,Travel Rewards,Active,7500.0,2024-05-01
CARD0001052,CUST001099,ACC0004324,Travel Rewards,Active,20000.0,2025-08-04
CARD0001053,CUST004571,ACC0004711,Visa Infinite,Closed,1000.0,2022-06-29
CARD0001054,CUST000112,ACC0001508,Cash Back,Active,7500.0,2021-12-28
CARD0001055,CUST003450,ACC0000027,Cash Back,Active,5000.0,2023-06-15
CARD0001056,CUST000670,ACC0004751,Travel Rewards,Active,20000.0,2022-02-27
CARD0001057,CUST003035,ACC0007175,Travel Rewards,Active,15000.0,2026-04-14
CARD0001058,CUST004874,ACC0002407,Travel Rewards,Blocked,1000.0,2022-04-04
CARD0001059,CUST003954,ACC0002070,Visa Infinite,Active,5000.0,2021-11-12
CARD0001060,CUST002849,ACC0003943,Travel Rewards,Closed,15000.0,2025-09-26
CARD0001061,CUST004079,ACC0002192,Visa Classic,Active,1000.0,2022-09-29
CARD0001062,CUST000596,ACC0000501,Travel Rewards,Closed,15000.0,2024-08-30
CARD0001063,CUST004074,ACC0006310,Cash Back,Active,20000.0,2022-10-21
CARD0001064,CUST004889,ACC0000438,Travel Rewards,Active,10000.0,2024-05-09
CARD0001065,CUST001706,ACC0004984,Cash Back,Active,15000.0,2022-03-22
CARD0001066,CUST001548,ACC0001421,Visa Classic,Active,2500.0,2022-11-19
CARD0001067,CUST001292,ACC0003858,Visa Infinite,Active,2500.0,2024-08-09
CARD0001068,CUST004017,ACC0007940,Visa Infinite,Closed,1000.0,2025-12-12
CARD0001069,CUST002566,ACC0001979,Cash Back,Active,5000.0,2022-01-04
CARD0001070,CUST000235,ACC0005993,Cash Back,Active,2500.0,2023-02-03
CARD0001071,CUST004224,ACC0002524,Cash Back,Active,2500.0,2024-09-19
CARD0001072,CUST000799,ACC0006211,Cash Back,Active,7500.0,2024-09-11
CARD0001073,CUST002367,ACC0005717,Visa Classic,Active,5000.0,2025-09-25
CARD0001074,CUST003649,ACC0006265,Cash Back,Active,7500.0,2026-01-15
CARD0001075,CUST000029,ACC0003818,Cash Back,Active,15000.0,2022-04-02
CARD0001076,CUST002718,ACC0001181,Visa Classic,Blocked,1000.0,2025-03-06
CARD0001077,CUST001454,ACC0003356,Visa Classic,Active,10000.0,2024-12-30
CARD0001078,CUST003662,ACC0002955,Visa Classic,Active,15000.0,2025-08-31
CARD0001079,CUST000942,ACC0007733,Travel Rewards,Active,20000.0,2025-08-29
CARD0001080,CUST002308,ACC0005518,Visa Infinite,Active,15000.0,2025-01-16
CARD0001081,CUST003557,ACC0007640,Visa Classic,Closed,15000.0,2025-01-10
CARD0001082,CUST000916,ACC0005888,Cash Back,Active,20000.0,2025-05-14
CARD0001083,CUST000916,ACC0001759,Cash Back,Closed,20000.0,2023-02-10
CARD0001084,CUST004154,ACC0000535,Travel Rewards,Active,5000.0,2023-08-26
CARD0001085,CUST002177,ACC0003571,Cash Back,Active,2500.0,2026-03-24
CARD0001086,CUST000518,ACC0000586,Cash Back,Active,15000.0,2026-02-05
CARD0001087,CUST004662,ACC0006192,Cash Back,Active,15000.0,2021-07-22
CARD0001088,CUST002597,ACC0004553,Cash Back,Active,20000.0,2023-09-14
CARD0001089,CUST003583,ACC0001204,Visa Classic,Active,10000.0,2026-02-18
CARD0001090,CUST001276,ACC0001607,Visa Classic,Active,1000.0,2023-01-14
CARD0001091,CUST004915,ACC0006640,Visa Infinite,Closed,5000.0,2025-10-23
CARD0001092,CUST003238,ACC0003304,Cash Back,Active,10000.0,2023-10-07
CARD0001093,CUST002703,ACC0000492,Cash Back,Blocked,5000.0,2025-04-29
CARD0001094,CUST004629,ACC0005181,Visa Classic,Active,10000.0,2022-10-31
CARD0001095,CUST004189,ACC0003525,Cash Back,Active,2500.0,2023-08-24
CARD0001096,CUST002032,ACC0003461,Travel Rewards,Active,20000.0,2026-03-05
CARD0001097,CUST001992,ACC0006050,Visa Infinite,Active,10000.0,2022-04-23
CARD0001098,CUST000914,ACC0007250,Travel Rewards,Active,10000.0,2025-02-08
CARD0001099,CUST003682,ACC0006754,Travel Rewards,Active,2500.0,2024-05-15
CARD0001100,CUST003812,ACC0000853,Travel Rewards,Active,5000.0,2025-07-09
CARD0001101,CUST003977,ACC0007519,Travel Rewards,Active,15000.0,2024-08-30
CARD0001102,CUST000266,ACC0005210,Travel Rewards,Active,5000.0,2024-05-25
CARD0001103,CUST004108,ACC0002095,Travel Rewards,Active,10000.0,2025-10-27
CARD0001104,CUST002450,ACC0002532,Cash Back,Active,20000.0,2025-12-08
CARD0001105,CUST003143,ACC0005479,Travel Rewards,Active,10000.0,2021-11-21
CARD0001106,CUST000410,ACC0000398,Cash Back,Active,20000.0,2021-12-01
CARD0001107,CUST002575,ACC0006056,Cash Back,Active,1000.0,2025-11-25
CARD0001108,CUST002784,ACC0001650,Cash Back,Active,10000.0,2025-10-08
CARD0001109,CUST001016,ACC0000402,Travel Rewards,Active,5000.0,2025-07-03
CARD0001110,CUST002385,ACC0007613,Visa Classic,Active,15000.0,2024-05-23
CARD0001111,CUST003369,ACC0007908,Cash Back,Active,2500.0,2025-11-09
CARD0001112,CUST000449,ACC0007696,Cash Back,Active,7500.0,2023-08-18
CARD0001113,CUST000027,ACC0003545,Visa Infinite,Active,7500.0,2025-04-07
CARD0001114,CUST003655,ACC0005633,Visa Infinite,Active,7500.0,2025-12-06
CARD0001115,CUST004848,ACC0005904,Travel Rewards,Active,15000.0,2025-02-02
CARD0001116,CUST004351,ACC0005935,Cash Back,Active,20000.0,2025-12-06
CARD0001117,CUST001770,ACC0004665,Travel Rewards,Active,15000.0,2025-08-16
CARD0001118,CUST003698,ACC0000574,Travel Rewards,Active,1000.0,2025-10-23
CARD0001119,CUST000210,ACC0002329,Cash Back,Active,10000.0,2026-04-09
CARD0001120,CUST000269,ACC0002956,Visa Infinite,Active,1000.0,2026-01-08
CARD0001121,CUST001750,ACC0002405,Cash Back,Active,20000.0,2025-06-16
CARD0001122,CUST000310,ACC0007227,Travel Rewards,Active,5000.0,2024-06-30
CARD0001123,CUST000073,ACC0000536,Cash Back,Active,1000.0,2021-11-01
CARD0001124,CUST002410,ACC0003575,Travel Rewards,Active,10000.0,2023-06-07
CARD0001125,CUST004981,ACC0002374,Visa Infinite,Active,20000.0,2024-03-21
CARD0001126,CUST004198,ACC0007475,Visa Infinite,Active,5000.0,2022-10-18
CARD0001127,CUST000851,ACC0003661,Visa Classic,Active,15000.0,2023-10-07
CARD0001128,CUST001787,ACC0003384,Visa Classic,Closed,2500.0,2025-09-16
CARD0001129,CUST004971,ACC0005861,Cash Back,Active,5000.0,2023-02-07
CARD0001130,CUST000754,ACC0000474,Cash Back,Active,20000.0,2024-04-20
CARD0001131,CUST000604,ACC0005552,Visa Classic,Active,1000.0,2025-08-06
CARD0001132,CUST002913,ACC0006049,Cash Back,Active,10000.0,2024-12-30
CARD0001133,CUST003060,ACC0000882,Cash Back,Active,1000.0,2022-06-22
CARD0001134,CUST003745,ACC0004849,Visa Infinite,Active,15000.0,2023-11-14
CARD0001135,CUST001544,ACC0003347,Travel Rewards,Active,7500.0,2022-08-11
CARD0001136,CUST000835,ACC0004757,Visa Classic,Active,7500.0,2022-12-29
CARD0001137,CUST002667,ACC0002747,Travel Rewards,Active,7500.0,2025-05-02
CARD0001138,CUST004949,ACC0000470,Travel Rewards,Active,5000.0,2025-05-22
CARD0001139,CUST004008,ACC0002603,Cash Back,Active,7500.0,2022-03-11
CARD0001140,CUST000797,ACC0007069,Visa Classic,Closed,7500.0,2024-04-14
CARD0001141,CUST000170,ACC0000248,Visa Classic,Active,10000.0,2026-04-05
CARD0001142,CUST002129,ACC0002277,Cash Back,Active,5000.0,2024-06-07
CARD0001143,CUST004199,ACC0006034,Visa Infinite,Active,15000.0,2024-11-27
CARD0001144,CUST001334,ACC0000866,Visa Classic,Active,15000.0,2023-11-25
CARD0001145,CUST002306,ACC0000762,Travel Rewards,Active,5000.0,2023-04-03
CARD0001146,CUST004783,ACC0006366,Visa Infinite,Active,2500.0,2022-10-08
CARD0001147,CUST001932,ACC0004463,Travel Rewards,Active,2500.0,2021-09-20
CARD0001148,CUST002500,ACC0002541,Cash Back,Active,10000.0,2022-01-09
CARD0001149,CUST001730,ACC0001288,Visa Classic,Active,10000.0,2023-04-13
CARD0001150,CUST002807,ACC0004035,Travel Rewards,Active,15000.0,2024-11-11
CARD0001151,CUST000674,ACC0000426,Visa Classic,Active,20000.0,2022-11-13
CARD0001152,CUST001257,ACC0005739,Visa Infinite,Active,5000.0,2025-10-10
CARD0001153,CUST001398,ACC0003194,Cash Back,Active,7500.0,2023-07-04
CARD0001154,CUST004954,ACC0005831,Visa Classic,Active,1000.0,2024-10-13
CARD0001155,CUST003775,ACC0000229,Visa Infinite,Active,2500.0,2023-05-22
CARD0001156,CUST004828,ACC0004516,Cash Back,Active,10000.0,2024-04-18
CARD0001157,CUST002385,ACC0007883,Travel Rewards,Active,2500.0,2025-03-08
CARD0001158,CUST003898,ACC0000694,Visa Classic,Active,15000.0,2025-06-05
CARD0001159,CUST003563,ACC0001042,Visa Infinite,Active,2500.0,2026-05-06
CARD0001160,CUST002725,ACC0003097,Visa Infinite,Active,20000.0,2025-04-12
CARD0001161,CUST003654,ACC0003051,Travel Rewards,Active,5000.0,2025-07-28
CARD0001162,CUST003583,ACC0001596,Travel Rewards,Active,5000.0,2022-01-23
CARD0001163,CUST004913,ACC0002550,Visa Classic,Active,1000.0,2023-02-13
CARD0001164,CUST003469,ACC0007618,Visa Classic,Active,7500.0,2022-09-01
CARD0001165,CUST000857,ACC0007994,Visa Infinite,Active,5000.0,2024-04-25
CARD0001166,CUST004324,ACC0006062,Cash Back,Active,1000.0,2025-08-26
CARD0001167,CUST004651,ACC0005126,Visa Classic,Active,7500.0,2022-09-19
CARD0001168,CUST002271,ACC0001129,Visa Classic,Active,10000.0,2022-10-07
CARD0001169,CUST003324,ACC0005494,Travel Rewards,Active,20000.0,2022-06-16
CARD0001170,CUST003520,ACC0003474,Cash Back,Active,7500.0,2021-07-31
CARD0001171,CUST001817,ACC0005133,Visa Infinite,Active,10000.0,2024-10-13
CARD0001172,CUST004397,ACC0000059,Cash Back,Active,7500.0,2023-04-05
CARD0001173,CUST003320,ACC0005753,Cash Back,Active,10000.0,2022-04-19
CARD0001174,CUST001935,ACC0004314,Cash Back,Active,2500.0,2023-01-15
CARD0001175,CUST004176,ACC0001200,Visa Infinite,Active,15000.0,2024-01-06
CARD0001176,CUST003705,ACC0003689,Visa Classic,Active,20000.0,2025-04-24
CARD0001177,CUST001746,ACC0004895,Visa Infinite,Active,5000.0,2022-09-05
CARD0001178,CUST004468,ACC0000097,Visa Infinite,Active,7500.0,2023-07-26
CARD0001179,CUST001171,ACC0005730,Cash Back,Active,10000.0,2026-05-22
CARD0001180,CUST001504,ACC0000961,Cash Back,Active,2500.0,2024-05-28
CARD0001181,CUST004126,ACC0001635,Visa Classic,Active,1000.0,2021-09-26
CARD0001182,CUST003209,ACC0007780,Visa Classic,Active,2500.0,2025-06-22
CARD0001183,CUST004776,ACC0000878,Travel Rewards,Active,2500.0,2023-05-24
CARD0001184,CUST000193,ACC0006657,Visa Infinite,Active,2500.0,2024-06-01
CARD0001185,CUST002233,ACC0000157,Visa Classic,Active,10000.0,2025-04-11
CARD0001186,CUST000501,ACC0002088,Visa Infinite,Active,10000.0,2021-11-12
CARD0001187,CUST002549,ACC0005959,Cash Back,Active,5000.0,2023-05-27
CARD0001188,CUST002239,ACC0000612,Travel Rewards,Active,5000.0,2021-11-23
CARD0001189,CUST004818,ACC0005930,Visa Classic,Active,7500.0,2022-05-05
CARD0001190,CUST002294,ACC0001980,Visa Classic,Active,5000.0,2021-12-17
CARD0001191,CUST001314,ACC0001189,Visa Infinite,Active,1000.0,2024-08-22
CARD0001192,CUST002102,ACC0004234,Visa Infinite,Active,20000.0,2026-05-01
CARD0001193,CUST001620,ACC0000448,Cash Back,Active,7500.0,2025-07-16
CARD0001194,CUST002812,ACC0007115,Travel Rewards,Active,20000.0,2024-08-16
CARD0001195,CUST003979,ACC0002358,Visa Infinite,Active,10000.0,2021-12-04
CARD0001196,CUST004307,ACC0004120,Visa Classic,Active,5000.0,2022-11-25
CARD0001197,CUST003890,ACC0000593,Visa Classic,Active,10000.0,2024-09-30
CARD0001198,CUST003155,ACC0007931,Cash Back,Active,15000.0,2023-09-18
CARD0001199,CUST000087,ACC0007955,Cash Back,Active,2500.0,2022-06-09
CARD0001200,CUST004734,ACC0007183,Cash Back,Active,20000.0,2021-07-22
CARD0001201,CUST005000,ACC0006551,Visa Classic,Active,7500.0,2023-02-18
CARD0001202,CUST002177,ACC0004307,Travel Rewards,Active,7500.0,2022-08-22
CARD0001203,CUST003392,ACC0004128,Cash Back,Active,5000.0,2021-11-15
CARD0001204,CUST001826,ACC0000848,Travel Rewards,Active,2500.0,2024-02-24
CARD0001205,CUST000481,ACC0006233,Visa Classic,Closed,10000.0,2021-09-01
CARD0001206,CUST004819,ACC0000625,Visa Infinite,Active,15000.0,2025-05-20
CARD0001207,CUST000919,ACC0003909,Visa Classic,Active,7500.0,2026-01-27
CARD0001208,CUST002580,ACC0003239,Visa Infinite,Active,10000.0,2023-09-18
CARD0001209,CUST000856,ACC0002273,Travel Rewards,Active,20000.0,2022-11-20
CARD0001210,CUST002547,ACC0006124,Cash Back,Active,1000.0,2021-11-06
CARD0001211,CUST004968,ACC0003754,Visa Infinite,Active,7500.0,2025-07-21
CARD0001212,CUST000649,ACC0000757,Visa Classic,Active,2500.0,2025-09-04
CARD0001213,CUST001267,ACC0005708,Travel Rewards,Active,1000.0,2022-05-24
CARD0001214,CUST002602,ACC0001481,Visa Infinite,Active,7500.0,2023-10-24
CARD0001215,CUST000720,ACC0003772,Visa Classic,Active,10000.0,2024-10-05
CARD0001216,CUST000526,ACC0002642,Visa Classic,Active,5000.0,2024-02-15
CARD0001217,CUST000975,ACC0003335,Visa Classic,Active,7500.0,2023-10-27
CARD0001218,CUST004764,ACC0006996,Cash Back,Active,2500.0,2025-09-13
CARD0001219,CUST000499,ACC0007657,Visa Classic,Active,10000.0,2023-10-23
CARD0001220,CUST001227,ACC0005019,Visa Classic,Closed,20000.0,2024-01-27
CARD0001221,CUST003544,ACC0005707,Visa Classic,Active,15000.0,2023-10-16
CARD0001222,CUST004251,ACC0004563,Visa Classic,Active,7500.0,2025-05-04
CARD0001223,CUST004746,ACC0003007,Cash Back,Active,20000.0,2022-02-22
CARD0001224,CUST001591,ACC0000765,Travel Rewards,Active,2500.0,2023-01-29
CARD0001225,CUST004871,ACC0003978,Cash Back,Active,15000.0,2021-12-29
CARD0001226,CUST001771,ACC0005637,Cash Back,Closed,15000.0,2025-05-04
CARD0001227,CUST002749,ACC0001972,Cash Back,Active,1000.0,2022-10-14
CARD0001228,CUST004780,ACC0002719,Travel Rewards,Active,5000.0,2025-03-18
CARD0001229,CUST003847,ACC0007113,Cash Back,Active,7500.0,2022-10-26
CARD0001230,CUST000061,ACC0003899,Travel Rewards,Active,10000.0,2022-02-27
CARD0001231,CUST003647,ACC0007957,Travel Rewards,Active,1000.0,2023-04-08
CARD0001232,CUST000093,ACC0001025,Travel Rewards,Active,15000.0,2022-03-29
CARD0001233,CUST002927,ACC0002830,Travel Rewards,Active,7500.0,2025-11-28
CARD0001234,CUST003985,ACC0000753,Travel Rewards,Active,15000.0,2024-02-10
CARD0001235,CUST000749,ACC0000352,Cash Back,Active,2500.0,2021-12-09
CARD0001236,CUST004314,ACC0006990,Visa Classic,Active,20000.0,2024-06-20
CARD0001237,CUST000826,ACC0001314,Cash Back,Active,2500.0,2025-03-06
CARD0001238,CUST003847,ACC0006590,Visa Infinite,Active,7500.0,2024-06-02
CARD0001239,CUST002410,ACC0003743,Visa Infinite,Active,7500.0,2025-10-14
CARD0001240,CUST000513,ACC0007509,Cash Back,Active,7500.0,2022-04-14
CARD0001241,CUST003031,ACC0005533,Visa Infinite,Active,10000.0,2026-02-25
CARD0001242,CUST001278,ACC0003066,Travel Rewards,Active,1000.0,2021-10-25
CARD0001243,CUST004498,ACC0000562,Cash Back,Active,1000.0,2023-12-29
CARD0001244,CUST001467,ACC0002465,Cash Back,Active,15000.0,2025-08-22
CARD0001245,CUST004671,ACC0004272,Travel Rewards,Active,20000.0,2024-07-01
CARD0001246,CUST002464,ACC0004321,Travel Rewards,Active,5000.0,2024-11-10
CARD0001247,CUST002636,ACC0006903,Travel Rewards,Active,1000.0,2024-12-20
CARD0001248,CUST003171,ACC0004817,Cash Back,Active,2500.0,2022-06-18
CARD0001249,CUST004064,ACC0007692,Travel Rewards,Blocked,20000.0,2025-06-16
CARD0001250,CUST000286,ACC0001048,Cash Back,Active,5000.0,2023-11-06
CARD0001251,CUST004548,ACC0003104,Cash Back,Active,10000.0,2025-08-26
CARD0001252,CUST000452,ACC0001386,Visa Classic,Active,20000.0,2022-06-19
CARD0001253,CUST004783,ACC0000415,Travel Rewards,Active,5000.0,2022-08-06
CARD0001254,CUST004104,ACC0004003,Visa Classic,Active,15000.0,2022-07-09
CARD0001255,CUST001991,ACC0002571,Visa Classic,Active,15000.0,2023-12-13
CARD0001256,CUST002150,ACC0002003,Cash Back,Active,2500.0,2025-12-03
CARD0001257,CUST004190,ACC0005945,Travel Rewards,Active,15000.0,2026-03-21
CARD0001258,CUST004707,ACC0003115,Visa Classic,Active,20000.0,2021-09-12
CARD0001259,CUST002121,ACC0007470,Travel Rewards,Active,5000.0,2022-10-27
CARD0001260,CUST003224,ACC0002663,Visa Infinite,Active,15000.0,2023-02-18
CARD0001261,CUST001314,ACC0004140,Travel Rewards,Active,15000.0,2022-09-14
CARD0001262,CUST003129,ACC0006437,Travel Rewards,Closed,10000.0,2025-05-06
CARD0001263,CUST001045,ACC0006952,Visa Classic,Active,2500.0,2022-09-21
CARD0001264,CUST001453,ACC0002997,Visa Infinite,Active,2500.0,2024-03-10
CARD0001265,CUST004425,ACC0000843,Visa Classic,Active,7500.0,2021-09-22
CARD0001266,CUST004558,ACC0001147,Visa Infinite,Active,10000.0,2023-10-31
CARD0001267,CUST004246,ACC0001833,Travel Rewards,Blocked,7500.0,2025-10-29
CARD0001268,CUST002322,ACC0002448,Cash Back,Active,1000.0,2022-01-07
CARD0001269,CUST000635,ACC0006516,Visa Classic,Active,5000.0,2024-03-05
CARD0001270,CUST004954,ACC0001254,Visa Classic,Active,2500.0,2022-12-26
CARD0001271,CUST001505,ACC0005396,Cash Back,Active,1000.0,2025-07-16
CARD0001272,CUST004122,ACC0004465,Visa Classic,Active,7500.0,2023-02-04
CARD0001273,CUST003078,ACC0006342,Visa Classic,Closed,20000.0,2024-02-12
CARD0001274,CUST001759,ACC0006493,Travel Rewards,Active,1000.0,2022-12-25
CARD0001275,CUST000894,ACC0005890,Travel Rewards,Active,5000.0,2024-10-25
CARD0001276,CUST001204,ACC0005671,Cash Back,Active,10000.0,2023-08-19
CARD0001277,CUST000738,ACC0000379,Travel Rewards,Active,1000.0,2023-01-14
CARD0001278,CUST002538,ACC0005814,Visa Infinite,Active,2500.0,2026-01-30
CARD0001279,CUST001710,ACC0006828,Visa Infinite,Active,7500.0,2025-11-13
CARD0001280,CUST003781,ACC0006649,Visa Infinite,Active,5000.0,2024-06-13
CARD0001281,CUST000374,ACC0004295,Cash Back,Active,7500.0,2022-08-23
CARD0001282,CUST000629,ACC0004861,Travel Rewards,Active,2500.0,2024-01-01
CARD0001283,CUST004125,ACC0001732,Visa Classic,Active,20000.0,2021-09-02
CARD0001284,CUST004430,ACC0004464,Cash Back,Active,1000.0,2022-10-18
CARD0001285,CUST004255,ACC0002025,Travel Rewards,Active,2500.0,2026-05-24
CARD0001286,CUST000616,ACC0003045,Visa Classic,Active,20000.0,2022-01-25
CARD0001287,CUST004964,ACC0003860,Travel Rewards,Active,7500.0,2021-10-05
CARD0001288,CUST002760,ACC0005994,Visa Classic,Active,7500.0,2021-11-21
CARD0001289,CUST002112,ACC0004371,Cash Back,Active,20000.0,2021-08-18
CARD0001290,CUST004337,ACC0005220,Cash Back,Active,1000.0,2024-03-02
CARD0001291,CUST002186,ACC0003769,Cash Back,Active,2500.0,2025-04-21
CARD0001292,CUST003527,ACC0002754,Travel Rewards,Closed,20000.0,2023-05-25
CARD0001293,CUST003039,ACC0005390,Visa Classic,Active,1000.0,2026-01-20
CARD0001294,CUST000799,ACC0004289,Cash Back,Active,7500.0,2022-09-12
CARD0001295,CUST002037,ACC0006335,Cash Back,Active,2500.0,2026-03-24
CARD0001296,CUST001308,ACC0003456,Visa Infinite,Active,2500.0,2025-03-28
CARD0001297,CUST004165,ACC0001455,Travel Rewards,Active,1000.0,2025-09-22
CARD0001298,CUST004187,ACC0003150,Visa Classic,Active,10000.0,2023-02-12
CARD0001299,CUST002753,ACC0003299,Travel Rewards,Active,10000.0,2022-06-15
CARD0001300,CUST000257,ACC0004702,Travel Rewards,Active,2500.0,2025-12-23
CARD0001301,CUST000567,ACC0003407,Visa Infinite,Active,15000.0,2022-10-04
CARD0001302,CUST003699,ACC0001176,Travel Rewards,Active,7500.0,2021-10-29
CARD0001303,CUST002408,ACC0004075,Visa Classic,Closed,10000.0,2026-03-10
CARD0001304,CUST001346,ACC0001439,Cash Back,Active,1000.0,2021-12-18
CARD0001305,CUST001558,ACC0002211,Visa Classic,Active,20000.0,2021-11-21
CARD0001306,CUST002165,ACC0001996,Visa Infinite,Active,15000.0,2024-12-23
CARD0001307,CUST004061,ACC0003834,Travel Rewards,Active,2500.0,2023-07-06
CARD0001308,CUST004655,ACC0004467,Travel Rewards,Blocked,7500.0,2024-12-08
CARD0001309,CUST002554,ACC0006661,Travel Rewards,Active,10000.0,2022-12-05
CARD0001310,CUST000973,ACC0000548,Visa Classic,Active,1000.0,2024-02-11
CARD0001311,CUST004834,ACC0005971,Travel Rewards,Active,5000.0,2025-03-09
CARD0001312,CUST004130,ACC0003358,Visa Infinite,Active,15000.0,2023-10-25
CARD0001313,CUST001666,ACC0003186,Visa Infinite,Active,15000.0,2026-03-26
CARD0001314,CUST003377,ACC0001562,Cash Back,Active,7500.0,2024-09-24
CARD0001315,CUST002757,ACC0000173,Visa Classic,Active,20000.0,2025-05-14
CARD0001316,CUST001362,ACC0004938,Travel Rewards,Active,7500.0,2023-11-05
CARD0001317,CUST004881,ACC0003615,Visa Classic,Active,10000.0,2025-06-17
